Name,5H..9A.1
296,1.9764E-05
297,3.35068E-05
298,1.86768E-05
299,9.12113E-06
300,4.64897E-06
301,3.72829E-07
302,9.60412E-07
303,1.51513E-06
304,9.39958E-06
305,1.15909E-05
306,8.46913E-06
307,1.82378E-05
308,3.84965E-05
309,4.25358E-05
310,4.17353E-05
311,8.07117E-05
312,0.000147808
313,0.000191509
314,0.000200314
315,0.000187194
316,0.000161614
317,0.000131243
318,9.74246E-05
319,6.07631E-05
320,2.96227E-05
321,1.18088E-05
322,3.8966E-06
323,9.72806E-07
324,4.80244E-07
325,5.50106E-07
326,6.24361E-07
327,3.67303E-06
328,5.08437E-06
329,2.83294E-06
330,7.39011E-06
331,1.17715E-05
332,8.34324E-05
333,0.000203818
334,0.00031352
335,0.000375111
336,0.00037607
337,0.000319596
338,0.000227817
339,0.000132307
340,6.52268E-05
341,2.91836E-05
342,1.24777E-05
343,4.86022E-06
344,2.70997E-06
345,5.19134E-07
346,1.40373E-05
347,2.28514E-05
348,1.72955E-05
349,1.79298E-05
350,3.67324E-05
351,5.68617E-05
352,7.34563E-05
353,0.000108464
354,0.000163981
355,0.00021122
356,0.000226877
357,0.000200184
358,0.000143629
359,8.88865E-05
360,4.80921E-05
361,1.88915E-05
362,1.99102E-06
363,9.8215E-07
364,9.42357E-07
365,9.03604E-07
366,1.43132E-07
367,1.88584E-06
368,3.55789E-06
369,1.41826E-05
370,2.37481E-05
371,2.83123E-05
372,3.90336E-05
373,5.88654E-05
374,6.90278E-05
375,6.54549E-05
376,7.19266E-05
377,9.41044E-05
378,0.000109518
379,0.000108045
380,9.4328E-05
381,7.16009E-05
382,4.03201E-05
383,1.09051E-05
384,5.36657E-06
385,4.30714E-06
386,3.30124E-06
387,1.38038E-05
388,3.95781E-05
389,6.45254E-05
390,6.94005E-05
391,6.24812E-05
392,5.48629E-05
393,4.29919E-05
394,2.42469E-05
395,9.21924E-06
396,6.98135E-06
397,1.73251E-05
398,3.36912E-05
399,3.9768E-05
400,3.01209E-05
401,1.77031E-05
402,1.20833E-05
403,1.61398E-05
404,2.52058E-05
405,2.80716E-05
406,2.27646E-05
407,1.47717E-05
408,7.47035E-06
409,2.5747E-06
410,2.40848E-07
411,1.43618E-07
412,4.54075E-08
413,4.20609E-08
414,6.24958E-08
415,7.05493E-07
416,2.00838E-06
417,3.73832E-06
418,5.2584E-06
419,5.95745E-06
420,5.4995E-06
421,3.56364E-06
422,1.78663E-06
423,3.14228E-06
424,4.50529E-06
425,1.88055E-05
426,2.55432E-05
427,2.32606E-05
428,2.41853E-05
429,2.66423E-05
430,1.83253E-05
431,3.23451E-06
432,1.61624E-06
433,5.64782E-06
434,9.67436E-06
435,1.75188E-05
436,1.09687E-05
437,1.65281E-07
438,1.78185E-07
439,1.90975E-07
440,7.0123E-07
441,3.48326E-07
442,3.94233E-07
443,4.39548E-07
444,2.4404E-06
445,2.90678E-06
446,1.11219E-06
447,5.51617E-07
448,3.52138E-07
449,1.55819E-07
450,1.08144E-07
451,2.85624E-08
452,4.37675E-08
453,7.8742E-08
454,7.2341E-08
455,4.52341E-08
456,1.85456E-08
457,4.44901E-07
458,1.92696E-06
459,4.69623E-06
460,5.94177E-06
461,3.23624E-06
462,1.60367E-06
463,8.55111E-07
464,1.19682E-07
465,1.99775E-07
466,2.55161E-08
467,2.00435E-08
468,5.35492E-08
469,3.95345E-08
470,7.42158E-08
471,1.13868E-07
472,5.65805E-08
473,3.49654E-07
474,6.3913E-07
475,1.78436E-06
476,1.54876E-06
477,3.2145E-07
478,1.65704E-07
479,1.16235E-08
480,2.97214E-08
481,1.86403E-08
482,4.05027E-07
483,4.88316E-07
484,3.00063E-07
485,1.12144E-07
486,3.00955E-06
487,4.6519E-06
488,2.34175E-06
489,1.17412E-06
490,6.69043E-07
491,1.61819E-07
492,1.64267E-07
493,1.15017E-08
494,2.10648E-08
495,6.00924E-08
496,5.55396E-08
497,4.62927E-08
498,4.84798E-08
499,5.10724E-08
500,5.07587E-08
