Name,5H..5A.1
420,1.25012E-07
421,5.29662E-07
422,9.36498E-07
423,5.89139E-06
424,1.40045E-05
425,2.42995E-05
426,3.496E-05
427,4.25092E-05
428,4.20951E-05
429,3.45158E-05
430,2.51975E-05
431,1.84653E-05
432,1.71073E-05
433,1.63499E-05
434,9.21236E-06
435,6.04459E-07
436,3.23582E-07
437,4.52284E-08
438,4.4493E-07
439,4.72352E-08
440,7.34988E-08
441,1.73167E-08
442,2.15541E-07
443,4.1121E-07
444,2.40817E-06
445,2.91137E-06
446,1.10505E-06
447,5.48079E-07
448,2.96302E-07
449,4.85145E-08
450,2.96286E-07
451,5.3967E-07
452,1.56205E-06
453,1.59444E-06
454,7.83307E-07
455,2.19213E-07
456,6.66169E-08
457,2.21016E-08
458,4.48687E-08
459,1.53431E-07
460,6.35275E-08
461,9.14723E-08
462,1.18918E-07
463,1.90459E-06
464,2.49881E-06
465,6.90014E-07
466,3.10028E-07
467,3.05585E-06
468,4.58627E-06
469,2.43663E-06
470,1.20942E-06
471,3.20112E-06
472,5.16806E-06
473,1.75331E-05
474,1.7725E-05
475,6.60395E-06
476,3.28404E-06
477,1.81988E-06
478,3.71462E-07
479,1.11632E-07
480,7.35933E-08
481,3.61159E-08
482,7.54026E-08
483,4.8547E-08
484,1.57943E-08
485,4.98308E-08
486,1.45979E-07
487,6.54949E-09
488,1.62046E-07
489,3.18405E-07
490,2.15122E-06
491,2.73109E-06
492,1.11046E-06
493,5.59163E-07
494,3.51572E-07
495,1.41E-07
496,1.01248E-07
497,2.26707E-08
498,3.8397E-08
499,5.77971E-08
500,5.28965E-08
