dataset,param_set,channel,wavelength_nm,irradiance_mean,irradiance_std,n_curves
diameter,1mm,0.5 cm below,293.0,2e-07,,1
diameter,1mm,0.5 cm below,294.0,1.98e-07,,1
diameter,1mm,0.5 cm below,295.0,1.96e-07,,1
diameter,1mm,0.5 cm below,296.0,1.91e-07,,1
diameter,1mm,0.5 cm below,297.0,1.86e-07,,1
diameter,1mm,0.5 cm below,298.0,1.82e-07,,1
diameter,1mm,0.5 cm below,299.0,1.77e-07,,1
diameter,1mm,0.5 cm below,300.0,1.73e-07,,1
diameter,1mm,0.5 cm below,301.0,1.68e-07,,1
diameter,1mm,0.5 cm below,302.0,1.64e-07,,1
diameter,1mm,0.5 cm below,303.0,1.58e-07,,1
diameter,1mm,0.5 cm below,304.0,1.51e-07,,1
diameter,1mm,0.5 cm below,305.0,1.54e-07,,1
diameter,1mm,0.5 cm below,306.0,1.59e-07,,1
diameter,1mm,0.5 cm below,307.0,1.28e-07,,1
diameter,1mm,0.5 cm below,308.0,1.05e-07,,1
diameter,1mm,0.5 cm below,309.0,2.16e-07,,1
diameter,1mm,0.5 cm below,310.0,2.62e-07,,1
diameter,1mm,0.5 cm below,311.0,1.28e-07,,1
diameter,1mm,0.5 cm below,312.0,8.68e-07,,1
diameter,1mm,0.5 cm below,313.0,1.57e-06,,1
diameter,1mm,0.5 cm below,314.0,3.61e-06,,1
diameter,1mm,0.5 cm below,315.0,2.75e-06,,1
diameter,1mm,0.5 cm below,316.0,4.18e-07,,1
diameter,1mm,0.5 cm below,317.0,2.42e-07,,1
diameter,1mm,0.5 cm below,318.0,7.42e-08,,1
diameter,1mm,0.5 cm below,319.0,2.24e-07,,1
diameter,1mm,0.5 cm below,320.0,1.1e-07,,1
diameter,1mm,0.5 cm below,321.0,7.87e-08,,1
diameter,1mm,0.5 cm below,322.0,1.07e-07,,1
diameter,1mm,0.5 cm below,323.0,1.12e-07,,1
diameter,1mm,0.5 cm below,324.0,1.01e-07,,1
diameter,1mm,0.5 cm below,325.0,9.56e-08,,1
diameter,1mm,0.5 cm below,326.0,1.05e-07,,1
diameter,1mm,0.5 cm below,327.0,1.17e-07,,1
diameter,1mm,0.5 cm below,328.0,8.23e-08,,1
diameter,1mm,0.5 cm below,329.0,4.28e-08,,1
diameter,1mm,0.5 cm below,330.0,1.88e-07,,1
diameter,1mm,0.5 cm below,331.0,3e-07,,1
diameter,1mm,0.5 cm below,332.0,1.38e-06,,1
diameter,1mm,0.5 cm below,333.0,2.43e-06,,1
diameter,1mm,0.5 cm below,334.0,1.53e-05,,1
diameter,1mm,0.5 cm below,335.0,2.94e-05,,1
diameter,1mm,0.5 cm below,336.0,2.51e-05,,1
diameter,1mm,0.5 cm below,337.0,8.31e-06,,1
diameter,1mm,0.5 cm below,338.0,3.4e-07,,1
diameter,1mm,0.5 cm below,339.0,1.49e-06,,1
diameter,1mm,0.5 cm below,340.0,1.72e-06,,1
diameter,1mm,0.5 cm below,341.0,2.26e-07,,1
diameter,1mm,0.5 cm below,342.0,1.55e-07,,1
diameter,1mm,0.5 cm below,343.0,8.32e-08,,1
diameter,1mm,0.5 cm below,344.0,1.86e-07,,1
diameter,1mm,0.5 cm below,345.0,9.05e-08,,1
diameter,1mm,0.5 cm below,346.0,6.34e-08,,1
diameter,1mm,0.5 cm below,347.0,1.01e-07,,1
diameter,1mm,0.5 cm below,348.0,1.32e-07,,1
diameter,1mm,0.5 cm below,349.0,6.9e-08,,1
diameter,1mm,0.5 cm below,350.0,1.47e-07,,1
diameter,1mm,0.5 cm below,351.0,2.25e-07,,1
diameter,1mm,0.5 cm below,352.0,5.34e-07,,1
diameter,1mm,0.5 cm below,353.0,2.67e-07,,1
diameter,1mm,0.5 cm below,354.0,1.75e-06,,1
diameter,1mm,0.5 cm below,355.0,3.23e-06,,1
diameter,1mm,0.5 cm below,356.0,1.1e-05,,1
diameter,1mm,0.5 cm below,357.0,1.05e-05,,1
diameter,1mm,0.5 cm below,358.0,2.55e-06,,1
diameter,1mm,0.5 cm below,359.0,1.27e-06,,1
diameter,1mm,0.5 cm below,360.0,9.03e-07,,1
diameter,1mm,0.5 cm below,361.0,5.29e-07,,1
diameter,1mm,0.5 cm below,362.0,1.78e-07,,1
diameter,1mm,0.5 cm below,363.0,1.26e-07,,1
diameter,1mm,0.5 cm below,364.0,7.56e-08,,1
diameter,1mm,0.5 cm below,365.0,1.16e-07,,1
diameter,1mm,0.5 cm below,366.0,8.7e-08,,1
diameter,1mm,0.5 cm below,367.0,7.75e-08,,1
diameter,1mm,0.5 cm below,368.0,8.24e-08,,1
diameter,1mm,0.5 cm below,369.0,8e-08,,1
diameter,1mm,0.5 cm below,370.0,7.99e-08,,1
diameter,1mm,0.5 cm below,371.0,8.6e-08,,1
diameter,1mm,0.5 cm below,372.0,6.98e-08,,1
diameter,1mm,0.5 cm below,373.0,4.23e-08,,1
diameter,1mm,0.5 cm below,374.0,1.05e-07,,1
diameter,1mm,0.5 cm below,375.0,1.86e-07,,1
diameter,1mm,0.5 cm below,376.0,9.06e-08,,1
diameter,1mm,0.5 cm below,377.0,1.01e-06,,1
diameter,1mm,0.5 cm below,378.0,1.89e-06,,1
diameter,1mm,0.5 cm below,379.0,5.27e-06,,1
diameter,1mm,0.5 cm below,380.0,6.91e-06,,1
diameter,1mm,0.5 cm below,381.0,5.88e-06,,1
diameter,1mm,0.5 cm below,382.0,3.2e-06,,1
diameter,1mm,0.5 cm below,383.0,5.53e-07,,1
diameter,1mm,0.5 cm below,384.0,3.01e-07,,1
diameter,1mm,0.5 cm below,385.0,5.77e-08,,1
diameter,1mm,0.5 cm below,386.0,2.86e-08,,1
diameter,1mm,0.5 cm below,387.0,1.3e-06,,1
diameter,1mm,0.5 cm below,388.0,2.54e-06,,1
diameter,1mm,0.5 cm below,389.0,6.54e-06,,1
diameter,1mm,0.5 cm below,390.0,9.64e-06,,1
diameter,1mm,0.5 cm below,391.0,1.12e-05,,1
diameter,1mm,0.5 cm below,392.0,1.08e-05,,1
diameter,1mm,0.5 cm below,393.0,7.95e-06,,1
diameter,1mm,0.5 cm below,394.0,3.16e-06,,1
diameter,1mm,0.5 cm below,395.0,1.58e-06,,1
diameter,1mm,0.5 cm below,396.0,8.88e-07,,1
diameter,1mm,0.5 cm below,397.0,1.87e-07,,1
diameter,1mm,0.5 cm below,398.0,1.89e-07,,1
diameter,1mm,0.5 cm below,399.0,3.41e-08,,1
diameter,1mm,0.5 cm below,400.0,8.09e-08,,1
diameter,1mm,0.5 cm below,401.0,4.07e-08,,1
diameter,1mm,0.5 cm below,402.0,2.91e-07,,1
diameter,1mm,0.5 cm below,403.0,5.45e-07,,1
diameter,1mm,0.5 cm below,404.0,1.61e-06,,1
diameter,1mm,0.5 cm below,405.0,1.47e-06,,1
diameter,1mm,0.5 cm below,406.0,3.54e-07,,1
diameter,1mm,0.5 cm below,407.0,1.8e-07,,1
diameter,1mm,0.5 cm below,408.0,3.85e-09,,1
diameter,1mm,0.5 cm below,409.0,1.24e-07,,1
diameter,1mm,0.5 cm below,410.0,7.04e-08,,1
diameter,1mm,0.5 cm below,411.0,4.39e-08,,1
diameter,1mm,0.5 cm below,412.0,6.01e-08,,1
diameter,1mm,0.5 cm below,413.0,6.61e-08,,1
diameter,1mm,0.5 cm below,414.0,6.19e-08,,1
diameter,1mm,0.5 cm below,415.0,6.11e-08,,1
diameter,1mm,0.5 cm below,416.0,6.26e-08,,1
diameter,1mm,0.5 cm below,417.0,6.32e-08,,1
diameter,1mm,0.5 cm below,418.0,6.31e-08,,1
diameter,1mm,0.5 cm below,419.0,6.34e-08,,1
diameter,1mm,0.5 cm below,420.0,6.38e-08,,1
diameter,1mm,0.5 cm below,421.0,6.4e-08,,1
diameter,1mm,0.5 cm below,422.0,6.42e-08,,1
diameter,1mm,0.5 cm below,423.0,6.43e-08,,1
diameter,1mm,0.5 cm below,424.0,6.45e-08,,1
diameter,1mm,0.5 cm below,425.0,6.47e-08,,1
diameter,1mm,0.5 cm below,426.0,6.48e-08,,1
diameter,1mm,0.5 cm below,427.0,6.49e-08,,1
diameter,1mm,0.5 cm below,428.0,6.5e-08,,1
diameter,1mm,0.5 cm below,429.0,6.51e-08,,1
diameter,1mm,0.5 cm below,430.0,6.52e-08,,1
diameter,1mm,0.5 cm below,431.0,6.52e-08,,1
diameter,1mm,0.5 cm below,432.0,6.51e-08,,1
diameter,1mm,0.5 cm below,433.0,6.51e-08,,1
diameter,1mm,0.5 cm below,434.0,6.5e-08,,1
diameter,1mm,0.5 cm below,435.0,6.5e-08,,1
diameter,1mm,0.5 cm below,436.0,6.47e-08,,1
diameter,1mm,0.5 cm below,437.0,6.44e-08,,1
diameter,1mm,0.5 cm below,438.0,6.41e-08,,1
diameter,1mm,0.5 cm below,439.0,6.38e-08,,1
diameter,1mm,0.5 cm below,440.0,6.36e-08,,1
diameter,1mm,0.5 cm below,441.0,6.31e-08,,1
diameter,1mm,0.5 cm below,442.0,6.27e-08,,1
diameter,1mm,0.5 cm below,443.0,6.23e-08,,1
diameter,1mm,0.5 cm below,444.0,6.19e-08,,1
diameter,1mm,0.5 cm below,445.0,6.15e-08,,1
diameter,1mm,0.5 cm below,446.0,6.1e-08,,1
diameter,1mm,0.5 cm below,447.0,6.05e-08,,1
diameter,1mm,0.5 cm below,448.0,6.01e-08,,1
diameter,1mm,0.5 cm below,449.0,5.96e-08,,1
diameter,1mm,0.5 cm below,450.0,5.91e-08,,1
diameter,1mm,0.5 cm below,451.0,5.86e-08,,1
diameter,1mm,0.5 cm below,452.0,5.81e-08,,1
diameter,1mm,0.5 cm below,453.0,5.76e-08,,1
diameter,1mm,0.5 cm below,454.0,5.71e-08,,1
diameter,1mm,0.5 cm below,455.0,5.66e-08,,1
diameter,1mm,0.5 cm below,456.0,5.6e-08,,1
diameter,1mm,0.5 cm below,457.0,5.55e-08,,1
diameter,1mm,0.5 cm below,458.0,5.49e-08,,1
diameter,1mm,0.5 cm below,459.0,5.43e-08,,1
diameter,1mm,0.5 cm below,460.0,5.38e-08,,1
diameter,1mm,0.5 cm below,461.0,5.33e-08,,1
diameter,1mm,0.5 cm below,462.0,5.28e-08,,1
diameter,1mm,0.5 cm below,463.0,5.24e-08,,1
diameter,1mm,0.5 cm below,464.0,5.19e-08,,1
diameter,1mm,0.5 cm below,465.0,5.15e-08,,1
diameter,1mm,0.5 cm below,466.0,5.11e-08,,1
diameter,1mm,0.5 cm below,467.0,5.07e-08,,1
diameter,1mm,0.5 cm below,468.0,5.03e-08,,1
diameter,1mm,0.5 cm below,469.0,4.99e-08,,1
diameter,1mm,0.5 cm below,470.0,4.96e-08,,1
diameter,1mm,0.5 cm below,471.0,4.93e-08,,1
diameter,1mm,0.5 cm below,472.0,4.9e-08,,1
diameter,1mm,0.5 cm below,473.0,4.87e-08,,1
diameter,1mm,0.5 cm below,474.0,4.84e-08,,1
diameter,1mm,0.5 cm below,475.0,4.81e-08,,1
diameter,1mm,0.5 cm below,476.0,4.78e-08,,1
diameter,1mm,0.5 cm below,477.0,4.75e-08,,1
diameter,1mm,0.5 cm below,478.0,4.73e-08,,1
diameter,1mm,0.5 cm below,479.0,4.7e-08,,1
diameter,1mm,0.5 cm below,480.0,4.68e-08,,1
diameter,1mm,0.5 cm below,481.0,4.67e-08,,1
diameter,1mm,0.5 cm below,482.0,4.67e-08,,1
diameter,1mm,0.5 cm below,483.0,4.67e-08,,1
diameter,1mm,0.5 cm below,484.0,4.66e-08,,1
diameter,1mm,0.5 cm below,485.0,4.66e-08,,1
diameter,1mm,0.5 cm below,486.0,4.67e-08,,1
diameter,1mm,0.5 cm below,487.0,4.68e-08,,1
diameter,1mm,0.5 cm below,488.0,4.7e-08,,1
diameter,1mm,0.5 cm below,489.0,4.71e-08,,1
diameter,1mm,0.5 cm below,490.0,4.72e-08,,1
diameter,1mm,0.5 cm below,491.0,4.76e-08,,1
diameter,1mm,0.5 cm below,492.0,4.79e-08,,1
diameter,1mm,0.5 cm below,493.0,4.82e-08,,1
diameter,1mm,0.5 cm below,494.0,4.86e-08,,1
diameter,1mm,0.5 cm below,495.0,4.89e-08,,1
diameter,1mm,0.5 cm below,496.0,4.92e-08,,1
diameter,1mm,0.5 cm below,497.0,4.95e-08,,1
diameter,1mm,0.5 cm below,498.0,4.98e-08,,1
diameter,1mm,0.5 cm below,499.0,5.02e-08,,1
diameter,1mm,0.5 cm below,500.0,5.06e-08,,1
diameter,1mm,Base,200.0,3.16e-05,,1
diameter,1mm,Base,201.0,2.65e-05,,1
diameter,1mm,Base,202.0,2.28e-05,,1
diameter,1mm,Base,203.0,2e-05,,1
diameter,1mm,Base,204.0,1.78e-05,,1
diameter,1mm,Base,205.0,1.6e-05,,1
diameter,1mm,Base,206.0,1.45e-05,,1
diameter,1mm,Base,207.0,1.32e-05,,1
diameter,1mm,Base,208.0,1.22e-05,,1
diameter,1mm,Base,209.0,1.13e-05,,1
diameter,1mm,Base,210.0,1.05e-05,,1
diameter,1mm,Base,211.0,9.37e-06,,1
diameter,1mm,Base,212.0,8.44e-06,,1
diameter,1mm,Base,213.0,7.68e-06,,1
diameter,1mm,Base,214.0,7.05e-06,,1
diameter,1mm,Base,215.0,6.51e-06,,1
diameter,1mm,Base,216.0,5.64e-06,,1
diameter,1mm,Base,217.0,4.97e-06,,1
diameter,1mm,Base,218.0,4.44e-06,,1
diameter,1mm,Base,219.0,4.02e-06,,1
diameter,1mm,Base,220.0,3.67e-06,,1
diameter,1mm,Base,221.0,3.29e-06,,1
diameter,1mm,Base,222.0,2.98e-06,,1
diameter,1mm,Base,223.0,2.73e-06,,1
diameter,1mm,Base,224.0,2.51e-06,,1
diameter,1mm,Base,225.0,2.33e-06,,1
diameter,1mm,Base,226.0,2.24e-06,,1
diameter,1mm,Base,227.0,2.15e-06,,1
diameter,1mm,Base,228.0,2.08e-06,,1
diameter,1mm,Base,229.0,2e-06,,1
diameter,1mm,Base,230.0,1.94e-06,,1
diameter,1mm,Base,231.0,1.84e-06,,1
diameter,1mm,Base,232.0,1.76e-06,,1
diameter,1mm,Base,233.0,1.68e-06,,1
diameter,1mm,Base,234.0,1.61e-06,,1
diameter,1mm,Base,235.0,1.55e-06,,1
diameter,1mm,Base,236.0,1.4e-06,,1
diameter,1mm,Base,237.0,1.28e-06,,1
diameter,1mm,Base,238.0,1.18e-06,,1
diameter,1mm,Base,239.0,1.1e-06,,1
diameter,1mm,Base,240.0,1.02e-06,,1
diameter,1mm,Base,241.0,9.15e-07,,1
diameter,1mm,Base,242.0,8.28e-07,,1
diameter,1mm,Base,243.0,7.56e-07,,1
diameter,1mm,Base,244.0,6.96e-07,,1
diameter,1mm,Base,245.0,6.45e-07,,1
diameter,1mm,Base,246.0,6.07e-07,,1
diameter,1mm,Base,247.0,5.73e-07,,1
diameter,1mm,Base,248.0,5.43e-07,,1
diameter,1mm,Base,249.0,5.16e-07,,1
diameter,1mm,Base,250.0,4.92e-07,,1
diameter,1mm,Base,251.0,4.92e-07,,1
diameter,1mm,Base,252.0,4.93e-07,,1
diameter,1mm,Base,253.0,4.94e-07,,1
diameter,1mm,Base,254.0,4.95e-07,,1
diameter,1mm,Base,255.0,4.96e-07,,1
diameter,1mm,Base,256.0,5.01e-07,,1
diameter,1mm,Base,257.0,5.07e-07,,1
diameter,1mm,Base,258.0,5.12e-07,,1
diameter,1mm,Base,259.0,5.17e-07,,1
diameter,1mm,Base,260.0,5.23e-07,,1
diameter,1mm,Base,261.0,5.16e-07,,1
diameter,1mm,Base,262.0,5.08e-07,,1
diameter,1mm,Base,263.0,5.02e-07,,1
diameter,1mm,Base,264.0,4.95e-07,,1
diameter,1mm,Base,265.0,4.88e-07,,1
diameter,1mm,Base,266.0,4.65e-07,,1
diameter,1mm,Base,267.0,4.44e-07,,1
diameter,1mm,Base,268.0,4.25e-07,,1
diameter,1mm,Base,269.0,4.08e-07,,1
diameter,1mm,Base,270.0,3.92e-07,,1
diameter,1mm,Base,271.0,3.72e-07,,1
diameter,1mm,Base,272.0,3.54e-07,,1
diameter,1mm,Base,273.0,3.38e-07,,1
diameter,1mm,Base,274.0,3.23e-07,,1
diameter,1mm,Base,275.0,3.1e-07,,1
diameter,1mm,Base,276.0,2.93e-07,,1
diameter,1mm,Base,277.0,2.77e-07,,1
diameter,1mm,Base,278.0,2.63e-07,,1
diameter,1mm,Base,279.0,2.51e-07,,1
diameter,1mm,Base,280.0,2.39e-07,,1
diameter,1mm,Base,281.0,2.32e-07,,1
diameter,1mm,Base,282.0,2.26e-07,,1
diameter,1mm,Base,283.0,2.2e-07,,1
diameter,1mm,Base,284.0,2.14e-07,,1
diameter,1mm,Base,285.0,2.08e-07,,1
diameter,1mm,Base,286.0,2.08e-07,,1
diameter,1mm,Base,287.0,2.08e-07,,1
diameter,1mm,Base,288.0,2.07e-07,,1
diameter,1mm,Base,289.0,2.07e-07,,1
diameter,1mm,Base,290.0,2.07e-07,,1
diameter,1mm,Base,291.0,2.05e-07,,1
diameter,1mm,Base,292.0,2.02e-07,,1
diameter,1mm,Base,293.0,2e-07,,1
diameter,1mm,Base,294.0,1.98e-07,,1
diameter,1mm,Base,295.0,1.96e-07,,1
diameter,1mm,Base,296.0,1.91e-07,,1
diameter,1mm,Base,297.0,1.86e-07,,1
diameter,1mm,Base,298.0,1.79e-07,,1
diameter,1mm,Base,299.0,1.78e-07,,1
diameter,1mm,Base,300.0,1.82e-07,,1
diameter,1mm,Base,301.0,1.64e-07,,1
diameter,1mm,Base,302.0,1.33e-07,,1
diameter,1mm,Base,303.0,1.85e-07,,1
diameter,1mm,Base,304.0,2.62e-07,,1
diameter,1mm,Base,305.0,2.18e-08,,1
diameter,1mm,Base,306.0,3.86e-07,,1
diameter,1mm,Base,307.0,7.37e-07,,1
diameter,1mm,Base,308.0,1.42e-06,,1
diameter,1mm,Base,309.0,6.99e-07,,1
diameter,1mm,Base,310.0,6.66e-06,,1
diameter,1mm,Base,311.0,1.23e-05,,1
diameter,1mm,Base,312.0,3.87e-05,,1
diameter,1mm,Base,313.0,5.12e-05,,1
diameter,1mm,Base,314.0,4.79e-05,,1
diameter,1mm,Base,315.0,3.97e-05,,1
diameter,1mm,Base,316.0,2.85e-05,,1
diameter,1mm,Base,317.0,1.34e-05,,1
diameter,1mm,Base,318.0,8.48e-07,,1
diameter,1mm,Base,319.0,4.55e-07,,1
diameter,1mm,Base,320.0,7.96e-08,,1
diameter,1mm,Base,321.0,6.33e-07,,1
diameter,1mm,Base,322.0,7.57e-08,,1
diameter,1mm,Base,323.0,1.02e-07,,1
diameter,1mm,Base,324.0,1.28e-07,,1
diameter,1mm,Base,325.0,2.03e-07,,1
diameter,1mm,Base,326.0,3.74e-08,,1
diameter,1mm,Base,327.0,2.22e-07,,1
diameter,1mm,Base,328.0,4.05e-07,,1
diameter,1mm,Base,329.0,1.05e-06,,1
diameter,1mm,Base,330.0,5.25e-07,,1
diameter,1mm,Base,331.0,4.09e-06,,1
diameter,1mm,Base,332.0,7.54e-06,,1
diameter,1mm,Base,333.0,4e-05,,1
diameter,1mm,Base,334.0,9.82e-05,,1
diameter,1mm,Base,335.0,0.000157,,1
diameter,1mm,Base,336.0,0.000174,,1
diameter,1mm,Base,337.0,0.000143,,1
diameter,1mm,Base,338.0,8.64e-05,,1
diameter,1mm,Base,339.0,3.24e-05,,1
diameter,1mm,Base,340.0,5.44e-06,,1
diameter,1mm,Base,341.0,1.57e-07,,1
diameter,1mm,Base,342.0,1.23e-07,,1
diameter,1mm,Base,343.0,8.91e-08,,1
diameter,1mm,Base,344.0,1.14e-07,,1
diameter,1mm,Base,345.0,9.64e-08,,1
diameter,1mm,Base,346.0,1.64e-07,,1
diameter,1mm,Base,347.0,5.93e-08,,1
diameter,1mm,Base,348.0,1.92e-07,,1
diameter,1mm,Base,349.0,3.24e-07,,1
diameter,1mm,Base,350.0,1.22e-06,,1
diameter,1mm,Base,351.0,6.12e-07,,1
diameter,1mm,Base,352.0,3.56e-06,,1
diameter,1mm,Base,353.0,6.52e-06,,1
diameter,1mm,Base,354.0,3.29e-05,,1
diameter,1mm,Base,355.0,5.96e-05,,1
diameter,1mm,Base,356.0,6.96e-05,,1
diameter,1mm,Base,357.0,4.85e-05,,1
diameter,1mm,Base,358.0,1.05e-05,,1
diameter,1mm,Base,359.0,5.25e-06,,1
diameter,1mm,Base,360.0,3.6e-06,,1
diameter,1mm,Base,361.0,1.93e-06,,1
diameter,1mm,Base,362.0,4.57e-07,,1
diameter,1mm,Base,363.0,2.42e-07,,1
diameter,1mm,Base,364.0,3.3e-08,,1
diameter,1mm,Base,365.0,2.1e-07,,1
diameter,1mm,Base,366.0,9.09e-08,,1
diameter,1mm,Base,367.0,5.27e-08,,1
diameter,1mm,Base,368.0,8.33e-08,,1
diameter,1mm,Base,369.0,9.26e-08,,1
diameter,1mm,Base,370.0,7.66e-08,,1
diameter,1mm,Base,371.0,5.86e-08,,1
diameter,1mm,Base,372.0,8.8e-08,,1
diameter,1mm,Base,373.0,1.37e-07,,1
diameter,1mm,Base,374.0,1.08e-08,,1
diameter,1mm,Base,375.0,2.04e-07,,1
diameter,1mm,Base,376.0,3.88e-07,,1
diameter,1mm,Base,377.0,2.01e-06,,1
diameter,1mm,Base,378.0,4.6e-06,,1
diameter,1mm,Base,379.0,6.58e-06,,1
diameter,1mm,Base,380.0,5.11e-06,,1
diameter,1mm,Base,381.0,1.27e-06,,1
diameter,1mm,Base,382.0,6.24e-07,,1
diameter,1mm,Base,383.0,7.94e-07,,1
diameter,1mm,Base,384.0,9.59e-07,,1
diameter,1mm,Base,385.0,6.48e-07,,1
diameter,1mm,Base,386.0,3.21e-07,,1
diameter,1mm,Base,387.0,7.7e-06,,1
diameter,1mm,Base,388.0,1.5e-05,,1
diameter,1mm,Base,389.0,3.76e-05,,1
diameter,1mm,Base,390.0,5.28e-05,,1
diameter,1mm,Base,391.0,5.18e-05,,1
diameter,1mm,Base,392.0,3.19e-05,,1
diameter,1mm,Base,393.0,1e-05,,1
diameter,1mm,Base,394.0,1.18e-06,,1
diameter,1mm,Base,395.0,2.15e-08,,1
diameter,1mm,Base,396.0,2.9e-10,,1
diameter,1mm,Base,397.0,6.86e-08,,1
diameter,1mm,Base,398.0,7.02e-08,,1
diameter,1mm,Base,399.0,5.3e-08,,1
diameter,1mm,Base,400.0,5.42e-08,,1
diameter,1mm,Base,401.0,5.9e-08,,1
diameter,1mm,Base,402.0,5.88e-08,,1
diameter,1mm,Base,403.0,5.8e-08,,1
diameter,1mm,Base,404.0,5.85e-08,,1
diameter,1mm,Base,405.0,5.91e-08,,1
diameter,1mm,Base,406.0,5.94e-08,,1
diameter,1mm,Base,407.0,5.96e-08,,1
diameter,1mm,Base,408.0,6e-08,,1
diameter,1mm,Base,409.0,6.04e-08,,1
diameter,1mm,Base,410.0,6.07e-08,,1
diameter,1mm,Base,411.0,6.1e-08,,1
diameter,1mm,Base,412.0,6.13e-08,,1
diameter,1mm,Base,413.0,6.16e-08,,1
diameter,1mm,Base,414.0,6.19e-08,,1
diameter,1mm,Base,415.0,6.23e-08,,1
diameter,1mm,Base,416.0,6.26e-08,,1
diameter,1mm,Base,417.0,6.29e-08,,1
diameter,1mm,Base,418.0,6.32e-08,,1
diameter,1mm,Base,419.0,6.35e-08,,1
diameter,1mm,Base,420.0,6.38e-08,,1
diameter,1mm,Base,421.0,6.4e-08,,1
diameter,1mm,Base,422.0,6.42e-08,,1
diameter,1mm,Base,423.0,6.43e-08,,1
diameter,1mm,Base,424.0,6.45e-08,,1
diameter,1mm,Base,425.0,6.47e-08,,1
diameter,1mm,Base,426.0,6.48e-08,,1
diameter,1mm,Base,427.0,6.49e-08,,1
diameter,1mm,Base,428.0,6.5e-08,,1
diameter,1mm,Base,429.0,6.51e-08,,1
diameter,1mm,Base,430.0,6.52e-08,,1
diameter,1mm,Base,431.0,6.52e-08,,1
diameter,1mm,Base,432.0,6.51e-08,,1
diameter,1mm,Base,433.0,6.51e-08,,1
diameter,1mm,Base,434.0,6.5e-08,,1
diameter,1mm,Base,435.0,6.5e-08,,1
diameter,1mm,Base,436.0,6.47e-08,,1
diameter,1mm,Base,437.0,6.44e-08,,1
diameter,1mm,Base,438.0,6.41e-08,,1
diameter,1mm,Base,439.0,6.38e-08,,1
diameter,1mm,Base,440.0,6.36e-08,,1
diameter,1mm,Base,441.0,6.31e-08,,1
diameter,1mm,Base,442.0,6.27e-08,,1
diameter,1mm,Base,443.0,6.23e-08,,1
diameter,1mm,Base,444.0,6.19e-08,,1
diameter,1mm,Base,445.0,6.15e-08,,1
diameter,1mm,Base,446.0,6.1e-08,,1
diameter,1mm,Base,447.0,6.05e-08,,1
diameter,1mm,Base,448.0,6.01e-08,,1
diameter,1mm,Base,449.0,5.96e-08,,1
diameter,1mm,Base,450.0,5.91e-08,,1
diameter,1mm,Base,451.0,5.86e-08,,1
diameter,1mm,Base,452.0,5.81e-08,,1
diameter,1mm,Base,453.0,5.76e-08,,1
diameter,1mm,Base,454.0,5.71e-08,,1
diameter,1mm,Base,455.0,5.66e-08,,1
diameter,1mm,Base,456.0,5.6e-08,,1
diameter,1mm,Base,457.0,5.55e-08,,1
diameter,1mm,Base,458.0,5.49e-08,,1
diameter,1mm,Base,459.0,5.43e-08,,1
diameter,1mm,Base,460.0,5.38e-08,,1
diameter,1mm,Base,461.0,5.33e-08,,1
diameter,1mm,Base,462.0,5.28e-08,,1
diameter,1mm,Base,463.0,5.24e-08,,1
diameter,1mm,Base,464.0,5.19e-08,,1
diameter,1mm,Base,465.0,5.15e-08,,1
diameter,1mm,Base,466.0,5.11e-08,,1
diameter,1mm,Base,467.0,5.07e-08,,1
diameter,1mm,Base,468.0,5.03e-08,,1
diameter,1mm,Base,469.0,4.99e-08,,1
diameter,1mm,Base,470.0,4.96e-08,,1
diameter,1mm,Base,471.0,4.93e-08,,1
diameter,1mm,Base,472.0,4.9e-08,,1
diameter,1mm,Base,473.0,4.87e-08,,1
diameter,1mm,Base,474.0,4.84e-08,,1
diameter,1mm,Base,475.0,4.81e-08,,1
diameter,1mm,Base,476.0,4.78e-08,,1
diameter,1mm,Base,477.0,4.75e-08,,1
diameter,1mm,Base,478.0,4.73e-08,,1
diameter,1mm,Base,479.0,4.7e-08,,1
diameter,1mm,Base,480.0,4.68e-08,,1
diameter,1mm,Base,481.0,4.67e-08,,1
diameter,1mm,Base,482.0,4.67e-08,,1
diameter,1mm,Base,483.0,4.67e-08,,1
diameter,1mm,Base,484.0,4.66e-08,,1
diameter,1mm,Base,485.0,4.66e-08,,1
diameter,1mm,Base,486.0,4.67e-08,,1
diameter,1mm,Base,487.0,4.68e-08,,1
diameter,1mm,Base,488.0,4.7e-08,,1
diameter,1mm,Base,489.0,4.71e-08,,1
diameter,1mm,Base,490.0,4.72e-08,,1
diameter,1mm,Base,491.0,4.76e-08,,1
diameter,1mm,Base,492.0,4.79e-08,,1
diameter,1mm,Base,493.0,4.82e-08,,1
diameter,1mm,Base,494.0,4.85e-08,,1
diameter,1mm,Base,495.0,4.91e-08,,1
diameter,1mm,Base,496.0,4.96e-08,,1
diameter,1mm,Base,497.0,4.86e-08,,1
diameter,1mm,Base,498.0,4.85e-08,,1
diameter,1mm,Base,499.0,5.43e-08,,1
diameter,1mm,Base,500.0,5.51e-08,,1
diameter,1mm,Middle,200.0,3.16e-05,,1
diameter,1mm,Middle,201.0,2.65e-05,,1
diameter,1mm,Middle,202.0,2.28e-05,,1
diameter,1mm,Middle,203.0,2e-05,,1
diameter,1mm,Middle,204.0,1.78e-05,,1
diameter,1mm,Middle,205.0,1.6e-05,,1
diameter,1mm,Middle,206.0,1.45e-05,,1
diameter,1mm,Middle,207.0,1.32e-05,,1
