dataset,param_set,channel,wavelength_nm,irradiance_mean,irradiance_std,n_curves
air,5H..5A,bulk,339.0,6.5900275e-05,3.2166739160971817e-06,4
air,5H..5A,bulk,340.0,3.5613425e-05,3.5345909432115815e-06,4
air,5H..5A,bulk,341.0,1.6799765e-05,5.330230571957777e-06,4
air,5H..5A,bulk,342.0,7.458927499999999e-06,5.125364347083857e-06,4
air,5H..5A,bulk,343.0,3.4032385e-06,5.8731631689877016e-06,4
air,5H..5A,bulk,344.0,1.7727865e-06,2.8109137833265183e-06,4
air,5H..5A,bulk,345.0,9.6084575e-07,1.3899783414855486e-06,4
air,5H..5A,bulk,346.0,4.01662495e-06,6.429119943588951e-06,4
air,5H..5A,bulk,347.0,5.23089725e-06,9.542208279640004e-06,4
air,5H..5A,bulk,348.0,3.810945e-06,3.4507884033507475e-06,4
air,5H..5A,bulk,349.0,6.073237500000001e-06,5.081102668492178e-06,4
air,5H..5A,bulk,350.0,1.69788925e-05,1.0996322910904885e-05,4
air,5H..5A,bulk,351.0,2.381395e-05,1.312822529196794e-05,4
air,5H..5A,bulk,352.0,2.36729925e-05,1.831602760750517e-05,4
air,5H..5A,bulk,353.0,4.3748675e-05,1.7437927927437365e-05,4
air,5H..5A,bulk,354.0,8.582182499999999e-05,8.386349062365183e-06,4
air,5H..5A,bulk,355.0,0.00011347075000000001,1.0064961910012379e-05,4
air,5H..5A,bulk,356.0,0.00011289825,1.0805437099750604e-05,4
air,5H..5A,bulk,357.0,9.955782499999999e-05,9.965112906660921e-06,4
air,5H..5A,bulk,358.0,8.036055e-05,8.48885183853898e-06,4
air,5H..5A,bulk,359.0,5.4139925e-05,6.7042299987271734e-06,4
air,5H..5A,bulk,360.0,2.71922e-05,1.5770960873495733e-05,4
air,5H..5A,bulk,361.0,1.0240227500000001e-05,1.153622337057027e-05,4
air,5H..5A,bulk,362.0,4.4424115e-06,6.307891181621822e-06,4
air,5H..5A,bulk,363.0,6.34502e-06,1.0970243423024883e-05,4
air,5H..5A,bulk,364.0,6.26849675e-06,1.0109271424295074e-05,4
air,5H..5A,bulk,365.0,3.3924595e-06,4.476760759601485e-06,4
air,5H..5A,bulk,366.0,1.8457624999999998e-07,5.071295460645798e-08,4
air,5H..5A,bulk,367.0,1.3891515e-06,1.406661567303593e-06,4
air,5H..5A,bulk,368.0,3.7390314999999996e-06,4.67626786914704e-06,4
air,5H..5A,bulk,369.0,1.0326585000000001e-05,6.177164914497588e-06,4
air,5H..5A,bulk,370.0,1.343512e-05,8.209834844416786e-06,4
air,5H..5A,bulk,371.0,1.01484075e-05,1.0223477519452877e-05,4
air,5H..5A,bulk,372.0,9.023231e-06,1.193188316754152e-05,4
air,5H..5A,bulk,373.0,1.4069065e-05,6.807462424322786e-06,4
air,5H..5A,bulk,374.0,1.63217475e-05,6.094462215954059e-06,4
air,5H..5A,bulk,375.0,1.389046e-05,9.650056526024429e-06,4
air,5H..5A,bulk,376.0,1.8898475e-05,8.236449915416633e-06,4
air,5H..5A,bulk,377.0,3.3296425000000004e-05,5.712830308101814e-06,4
air,5H..5A,bulk,378.0,4.4032975e-05,2.8123699180288016e-06,4
air,5H..5A,bulk,379.0,4.489115e-05,6.253896132545428e-06,4
air,5H..5A,bulk,380.0,3.7915475000000005e-05,8.401244376231814e-06,4
air,5H..5A,bulk,381.0,2.6788100000000002e-05,7.5151200740019245e-06,4
air,5H..5A,bulk,382.0,1.5511375e-05,5.782662164536907e-06,4
air,5H..5A,bulk,383.0,7.11395e-06,5.499110448566508e-06,4
air,5H..5A,bulk,384.0,4.0994125e-06,4.942428453809422e-06,4
air,5H..5A,bulk,385.0,5.1924175e-06,3.423508288119805e-06,4
air,5H..5A,bulk,386.0,9.3247525e-06,4.563941324055887e-06,4
air,5H..5A,bulk,387.0,2.76958e-05,3.4609495383011114e-06,4
air,5H..5A,bulk,388.0,6.804067499999999e-05,3.5808536806884493e-06,4
air,5H..5A,bulk,389.0,0.00010882325,4.781629037263349e-06,4
air,5H..5A,bulk,390.0,0.0001236,3.1198448679381457e-06,4
air,5H..5A,bulk,391.0,0.00011515550000000001,3.963138949536502e-06,4
air,5H..5A,bulk,392.0,9.2146625e-05,3.6964296750377934e-06,4
air,5H..5A,bulk,393.0,6.2055125e-05,8.995034681237552e-07,4
air,5H..5A,bulk,394.0,3.24165e-05,6.981093808279616e-06,4
air,5H..5A,bulk,395.0,1.23089225e-05,9.012022824946592e-06,4
air,5H..5A,bulk,396.0,8.276824999999998e-06,2.180382311682976e-06,4
air,5H..5A,bulk,397.0,1.0715145e-05,5.5228685859765536e-06,4
air,5H..5A,bulk,398.0,1.7036274999999996e-05,2.85200489290721e-06,4
air,5H..5A,bulk,399.0,1.7532275e-05,4.22356134431201e-06,4
air,5H..5A,bulk,400.0,1.04551125e-05,5.396569225383691e-06,4
air,5H..5A,bulk,401.0,5.6684059999999995e-06,4.985379863234496e-06,4
air,5H..5A,bulk,402.0,4.896275e-06,1.9206941742765816e-06,4
air,5H..5A,bulk,403.0,8.1164675e-06,4.850433075725472e-06,4
air,5H..5A,bulk,404.0,1.40843125e-05,8.611216193056492e-06,4
air,5H..5A,bulk,405.0,1.535596e-05,9.255065884588108e-06,4
air,5H..5A,bulk,406.0,1.1725749999999999e-05,7.4121217988238685e-06,4
air,5H..5A,bulk,407.0,7.5959775e-06,6.9146605647921475e-06,4
air,5H..5A,bulk,408.0,5.100715e-06,6.228512128983935e-06,4
air,5H..5A,bulk,409.0,3.0811115000000002e-06,3.314297985654831e-06,4
air,5H..5A,bulk,410.0,2.550314e-06,2.046502208842525e-06,4
air,5H..5A,bulk,411.0,2.605441e-06,2.560856923641772e-06,4
air,5H..5A,bulk,412.0,2.2060345e-06,2.1458485666112758e-06,4
air,5H..5A,bulk,413.0,2.503318e-06,2.989260625577614e-06,4
air,5H..5A,bulk,414.0,2.356829075e-06,4.21799337798525e-06,4
air,5H..5A,bulk,415.0,4.60163525e-06,5.282253568719534e-06,4
air,5H..5A,bulk,416.0,5.9721863749999996e-06,8.202583809496935e-06,4
air,5H..5A,bulk,417.0,4.427844949999999e-06,4.611411532943712e-06,4
air,5H..5A,bulk,418.0,3.2630298500000004e-06,3.217552295209319e-06,4
air,5H..5A,bulk,419.0,1.4341875e-06,1.2791554862430394e-06,4
air,5H..5A,bulk,420.0,7.3963975e-07,1.069704079090529e-06,4
air,5H..5A,bulk,421.0,8.8200275e-07,8.251548924371209e-07,4
air,5H..5A,bulk,422.0,1.45517575e-06,1.1288639431565332e-06,4
air,5H..5A,bulk,423.0,3.7411549999999997e-06,1.967401640819688e-06,4
air,5H..5A,bulk,424.0,7.087132499999999e-06,4.6436582393868085e-06,4
air,5H..5A,bulk,425.0,1.56651e-05,1.0430222324571994e-05,4
air,5H..5A,bulk,426.0,2.47401625e-05,1.1863260384296764e-05,4
air,5H..5A,bulk,427.0,3.236195e-05,7.993340421667693e-06,4
air,5H..5A,bulk,428.0,3.7988625e-05,3.528775950548103e-06,4
air,5H..5A,bulk,429.0,3.7942349999999994e-05,6.1037115618285875e-06,4
air,5H..5A,bulk,430.0,2.69062e-05,6.547704616632202e-06,4
air,5H..5A,bulk,431.0,1.1633725000000002e-05,6.423642205880295e-06,4
air,5H..5A,bulk,432.0,6.6344975000000004e-06,7.097364622686251e-06,4
air,5H..5A,bulk,433.0,7.0944944999999995e-06,7.1098735956003e-06,4
air,5H..5A,bulk,434.0,5.1571830000000005e-06,3.838372274256715e-06,4
air,5H..5A,bulk,435.0,2.09466585e-06,3.4388717671547965e-06,4
air,5H..5A,bulk,436.0,1.0769024999999998e-06,1.6649506858894247e-06,4
air,5H..5A,bulk,437.0,5.5968674999999995e-08,1.1723226253716736e-08,4
air,5H..5A,bulk,438.0,1.1278928725000002e-06,1.5694583277782982e-06,4
air,5H..5A,bulk,439.0,2.238934425e-06,4.197857011314422e-06,4
air,5H..5A,bulk,440.0,2.56258595e-06,4.454822375626397e-06,4
air,5H..5A,bulk,441.0,2.299377425e-06,2.8920751332857505e-06,4
air,5H..5A,bulk,442.0,3.04285025e-06,2.2235275344056908e-06,4
air,5H..5A,bulk,443.0,3.2138125e-06,2.838898070547503e-06,4
air,5H..5A,bulk,444.0,1.8805715e-06,8.665915334356398e-07,4
air,5H..5A,bulk,445.0,1.5065014999999998e-06,1.1270597359896237e-06,4
air,5H..5A,bulk,446.0,8.75364e-07,5.446866132747037e-07,4
air,5H..5A,bulk,447.0,8.654698249999999e-07,1.1669770659914969e-06,4
air,5H..5A,bulk,448.0,4.99718275e-07,5.775959450463352e-07,4
air,5H..5A,bulk,449.0,2.35697225e-07,2.914929621901745e-07,4
air,5H..5A,bulk,450.0,9.58450975e-07,1.1932264236662442e-06,4
air,5H..5A,bulk,451.0,1.6700163250000001e-06,2.0800577135929083e-06,4
air,5H..5A,bulk,452.0,4.68900525e-06,5.796305884646149e-06,4
air,5H..5A,bulk,453.0,4.29588185e-06,4.86872175817846e-06,4
air,5H..5A,bulk,454.0,1.485338025e-06,1.3629851010292823e-06,4
air,5H..5A,bulk,455.0,1.01349525e-06,1.1744035550781723e-06,4
air,5H..5A,bulk,456.0,9.09234975e-07,1.1173890525413262e-06,4
air,5H..5A,bulk,457.0,4.1858572500000005e-07,4.583190096215181e-07,4
air,5H..5A,bulk,458.0,1.069049675e-06,8.080692542245925e-07,4
air,5H..5A,bulk,459.0,1.67717525e-06,1.4012660144563024e-06,4
air,5H..5A,bulk,460.0,2.8364693750000003e-06,2.8691174786511556e-06,4
air,5H..5A,bulk,461.0,1.852698075e-06,1.6057539346812e-06,4
air,5H..5A,bulk,462.0,1.044647e-06,7.356926856117755e-07,4
air,5H..5A,bulk,463.0,9.886557500000002e-07,6.584206027995454e-07,4
air,5H..5A,bulk,464.0,8.4711275e-07,1.129229379763437e-06,4
air,5H..5A,bulk,465.0,8.0813725e-07,9.002036943882479e-07,4
air,5H..5A,bulk,466.0,7.111673e-07,1.1145789862730352e-06,4
air,5H..5A,bulk,467.0,1.1322795e-06,1.298602089972778e-06,4
air,5H..5A,bulk,468.0,2.0253287500000002e-06,1.8607422598001718e-06,4
air,5H..5A,bulk,469.0,2.9520625e-06,1.1616678911913682e-06,4
air,5H..5A,bulk,470.0,2.2916425e-06,1.1707814565316336e-06,4
air,5H..5A,bulk,471.0,2.76927275e-06,2.300950040757857e-06,4
air,5H..5A,bulk,472.0,3.92407925e-06,4.3296128079708145e-06,4
air,5H..5A,bulk,473.0,1.1470964e-05,1.3180834158272078e-05,4
air,5H..5A,bulk,474.0,1.11998545e-05,1.2518167049142125e-05,4
air,5H..5A,bulk,475.0,4.420806999999999e-06,2.883550376127087e-06,4
air,5H..5A,bulk,476.0,2.7445124999999998e-06,1.0132868715349075e-06,4
air,5H..5A,bulk,477.0,1.94331725e-06,1.0591192379945943e-06,4
air,5H..5A,bulk,478.0,1.040455e-06,1.02400323323513e-06,4
air,5H..5A,bulk,479.0,2.3562075e-07,1.0128114614732926e-07,4
air,5H..5A,bulk,480.0,1.45130075e-07,5.8299791983240956e-08,4
air,5H..5A,bulk,481.0,4.233525e-08,1.9051435888929737e-08,4
air,5H..5A,bulk,482.0,5.9882125e-08,3.9100924738201525e-08,4
air,5H..5A,bulk,483.0,3.86999825e-07,6.771868859023895e-07,4
air,5H..5A,bulk,484.0,7.214162749999999e-07,1.369759106593434e-06,4
air,5H..5A,bulk,485.0,1.201327175e-06,2.3026848472950967e-06,4
air,5H..5A,bulk,486.0,7.578926450000001e-07,1.2185118010779423e-06,4
air,5H..5A,bulk,487.0,3.798043475e-07,6.108563413290851e-07,4
air,5H..5A,bulk,488.0,3.9051749999999996e-07,2.428276917136923e-07,4
air,5H..5A,bulk,489.0,3.2941225e-07,3.1474046800644605e-07,4
air,5H..5A,bulk,490.0,2.0852714749999997e-06,2.590418483260308e-06,4
air,5H..5A,bulk,491.0,2.75341375e-06,3.2051673705209607e-06,4
air,5H..5A,bulk,492.0,2.338275e-06,1.5599159037696015e-06,4
air,5H..5A,bulk,493.0,2.09206575e-06,1.8966243871570662e-06,4
air,5H..5A,bulk,494.0,9.425177499999999e-07,4.936795583941571e-07,4
air,5H..5A,bulk,495.0,4.4661327499999997e-07,5.481076086681359e-07,4
air,5H..5A,bulk,496.0,4.3739725e-07,3.8552573043345625e-07,4
air,5H..5A,bulk,497.0,6.30169425e-07,6.915226685723247e-07,4
air,5H..5A,bulk,498.0,8.10572025e-07,1.3076724955650282e-06,4
air,5H..5A,bulk,499.0,7.040369999999999e-07,1.1790734528139202e-06,4
air,5H..5A,bulk,500.0,1.8701495000000001e-07,2.2900476468473317e-07,4
air,5H..9A,bulk,200.0,0.000157353725,0.0002323724165061389,4
air,5H..9A,bulk,201.0,0.00030841464999999997,0.00036569007299162956,4
air,5H..9A,bulk,202.0,0.0002817186,0.0002900268574472716,4
air,5H..9A,bulk,203.0,0.00026557200000000005,0.0004875214050432385,4
air,5H..9A,bulk,204.0,0.00014942352500000003,0.0002561386433310727,4
air,5H..9A,bulk,205.0,7.614305000000001e-05,0.0001098716438881146,4
air,5H..9A,bulk,206.0,0.000140434375,0.00017500602407422773,4
air,5H..9A,bulk,207.0,0.00015170392499999998,0.00024834793342810234,4
air,5H..9A,bulk,208.0,0.000157825675,0.00016513601933080044,4
air,5H..9A,bulk,209.0,0.000142147395,0.00020382848850681,4
air,5H..9A,bulk,210.0,6.494327e-05,8.12339506504655e-05,4
air,5H..9A,bulk,211.0,2.9721927500000003e-05,3.412691166014037e-05,4
air,5H..9A,bulk,212.0,1.9782555e-05,1.7436901897583946e-05,4
air,5H..9A,bulk,213.0,9.2634675e-06,5.0344169738800605e-06,4
air,5H..9A,bulk,214.0,8.0192875e-06,3.1222844911525387e-06,4
air,5H..9A,bulk,215.0,6.12817e-06,1.275445157503842e-06,4
air,5H..9A,bulk,216.0,5.485665e-06,5.829554813477039e-07,4
air,5H..9A,bulk,217.0,5.000255e-06,3.39314611189478e-07,4
air,5H..9A,bulk,218.0,4.407195e-06,1.8687224771663326e-07,4
air,5H..9A,bulk,219.0,4.1928175e-06,3.771562522682077e-07,4
air,5H..9A,bulk,220.0,3.8362475e-06,3.123561641646706e-07,4
air,5H..9A,bulk,221.0,2.63242275e-06,1.1674500066656317e-06,4
air,5H..9A,bulk,222.0,2.5789975e-06,7.0808703209775e-07,4
air,5H..9A,bulk,223.0,4.9692025e-06,3.9379063649471995e-06,4
air,5H..9A,bulk,224.0,3.3145899999999997e-06,1.409895285922563e-06,4
air,5H..9A,bulk,225.0,2.3531874999999997e-06,1.0804658297080323e-07,4
air,5H..9A,bulk,226.0,1.8934859999999998e-05,3.361121930531629e-05,4
air,5H..9A,bulk,227.0,3.77244575e-05,6.26168028528213e-05,4
air,5H..9A,bulk,228.0,5.7998835e-05,9.99428684031894e-05,4
air,5H..9A,bulk,229.0,2.9832075e-05,5.284874127316531e-05,4
air,5H..9A,bulk,230.0,1.5005805000000002e-05,2.5119058907125354e-05,4
air,5H..9A,bulk,231.0,1.34675575e-05,1.2384767415440563e-05,4
air,5H..9A,bulk,232.0,5.1752875e-06,4.615916315643623e-06,4
air,5H..9A,bulk,233.0,8.807805000000001e-06,8.347330238207904e-06,4
air,5H..9A,bulk,234.0,1.072191425e-05,1.3204937178151169e-05,4
air,5H..9A,bulk,235.0,5.0647592499999995e-05,6.951066219141415e-05,4
air,5H..9A,bulk,236.0,5.2446906e-05,7.321774252224695e-05,4
air,5H..9A,bulk,237.0,1.7796194999999997e-05,2.1959017248132184e-05,4
air,5H..9A,bulk,238.0,9.649867499999998e-06,9.139650134030934e-06,4
air,5H..9A,bulk,239.0,9.827085e-06,8.467983550088337e-06,4
air,5H..9A,bulk,240.0,6.4447725e-06,7.2213887188886095e-06,4
air,5H..9A,bulk,241.0,2.15382325e-06,1.217787024240658e-06,4
air,5H..9A,bulk,242.0,9.7698025e-07,3.758279850874821e-07,4
air,5H..9A,bulk,243.0,2.61813575e-06,2.7604939645170236e-06,4
air,5H..9A,bulk,244.0,2.82217625e-06,2.6756154168565124e-06,4
air,5H..9A,bulk,245.0,2.2971275e-06,2.7127437286114956e-06,4
air,5H..9A,bulk,246.0,1.6471350000000002e-06,1.966208516862339e-06,4
air,5H..9A,bulk,247.0,1.4359212499999999e-06,1.4748190792074294e-06,4
air,5H..9A,bulk,248.0,1.9464155e-06,2.850636638635131e-06,4
air,5H..9A,bulk,249.0,2.928543e-06,4.916918476331086e-06,4
air,5H..9A,bulk,250.0,2.7641925e-06,2.898738551110063e-06,4
air,5H..9A,bulk,251.0,1.5498415000000002e-06,2.300867312876386e-06,4
air,5H..9A,bulk,252.0,3.59888775e-06,5.0393659885447475e-06,4
air,5H..9A,bulk,253.0,5.000941e-06,6.528953950155977e-06,4
air,5H..9A,bulk,254.0,1.49480215e-05,1.6678056611440344e-05,4
air,5H..9A,bulk,255.0,1.7511917249999996e-05,2.433508334091551e-05,4
air,5H..9A,bulk,256.0,9.56947925e-06,1.0877549704508622e-05,4
air,5H..9A,bulk,257.0,3.6858622500000002e-06,4.392512305438304e-06,4
air,5H..9A,bulk,258.0,1.967619075e-05,2.81864692554985e-05,4
air,5H..9A,bulk,259.0,2.472514825e-05,3.38884138157772e-05,4
air,5H..9A,bulk,260.0,9.185991e-06,1.1637349617322264e-05,4
air,5H..9A,bulk,261.0,3.6603175e-06,6.103794205266836e-06,4
air,5H..9A,bulk,262.0,6.789837e-06,4.28599327867835e-06,4
air,5H..9A,bulk,263.0,8.986387500000002e-06,8.485441269466094e-06,4
air,5H..9A,bulk,264.0,1.568423575e-05,2.0990981314913766e-05,4
air,5H..9A,bulk,265.0,1.4359001999999998e-05,1.839287949197051e-05,4
air,5H..9A,bulk,266.0,6.778302e-06,8.159994747558931e-06,4
air,5H..9A,bulk,267.0,5.713970500000001e-06,8.281998563124502e-06,4
air,5H..9A,bulk,268.0,5.61608225e-06,6.001469154207181e-06,4
air,5H..9A,bulk,269.0,4.675702e-06,4.809427352508405e-06,4
air,5H..9A,bulk,270.0,5.2642905e-06,9.549056388853003e-06,4
air,5H..9A,bulk,271.0,3.967096e-06,4.854656832018992e-06,4
air,5H..9A,bulk,272.0,2.0645837500000002e-06,3.3228840708806335e-06,4
air,5H..9A,bulk,273.0,2.80593175e-06,2.792989749501225e-06,4
air,5H..9A,bulk,274.0,3.4825625e-06,6.317330762731282e-06,4
air,5H..9A,bulk,275.0,3.18203925e-06,3.4438259235256916e-06,4
air,5H..9A,bulk,276.0,2.4820157500000003e-06,2.6620581427855624e-06,4
air,5H..9A,bulk,277.0,1.3807764999999999e-06,7.336669055884058e-07,4
air,5H..9A,bulk,278.0,5.318965e-07,1.8959808953590926e-07,4
air,5H..9A,bulk,279.0,3.1129947499999995e-06,3.402560455350781e-06,4
air,5H..9A,bulk,280.0,7.126336e-06,1.1950677429745731e-05,4
air,5H..9A,bulk,281.0,1.5333987500000002e-05,2.0081450593263717e-05,4
air,5H..9A,bulk,282.0,1.428354175e-05,1.701041477428379e-05,4
air,5H..9A,bulk,283.0,1.3101768249999999e-05,1.6430816491852502e-05,4
air,5H..9A,bulk,284.0,1.59812875e-05,2.1598460068324897e-05,4
air,5H..9A,bulk,285.0,2.6513000000000002e-05,7.269272977402897e-06,4
air,5H..9A,bulk,286.0,2.2878025e-05,7.547073556187191e-06,4
air,5H..9A,bulk,287.0,5.823564999999999e-06,2.433896183235157e-06,4
air,5H..9A,bulk,288.0,2.9091775e-06,1.2158610313785867e-06,4
air,5H..9A,bulk,289.0,1.9008842500000001e-06,9.50817898116625e-07,4
air,5H..9A,bulk,290.0,1.0748420000000002e-06,6.648348191578617e-07,4
air,5H..9A,bulk,291.0,1.154328e-06,1.3777126773346706e-06,4
air,5H..9A,bulk,292.0,1.773953e-06,2.544086013748618e-06,4
air,5H..9A,bulk,293.0,4.52567975e-06,5.403949206891838e-06,4
air,5H..9A,bulk,294.0,4.60742175e-06,5.079008813702556e-06,4
air,5H..9A,bulk,295.0,8.44308375e-06,1.064225956510021e-05,4
air,5H..9A,bulk,296.0,1.164337725e-05,1.3026483412374843e-05,4
air,5H..9A,bulk,297.0,1.4473082250000002e-05,1.5470438428063815e-05,4
air,5H..9A,bulk,298.0,8.2044057e-06,8.718757267612663e-06,4
air,5H..9A,bulk,299.0,3.6024435e-06,4.298637601774582e-06,4
air,5H..9A,bulk,300.0,2.31985725e-06,1.7364400851791338e-06,4
air,5H..9A,bulk,301.0,1.7300165e-06,2.4982456628240143e-06,4
air,5H..9A,bulk,302.0,2.221346e-06,2.4095289514414774e-06,4
air,5H..9A,bulk,303.0,1.5820075000000002e-06,2.7061979434562186e-07,4
air,5H..9A,bulk,304.0,9.0544075e-06,2.8713995998162637e-06,4
air,5H..9A,bulk,305.0,1.619563e-05,7.224979318604772e-06,4
air,5H..9A,bulk,306.0,2.7358907499999997e-05,1.272980855672589e-05,4
air,5H..9A,bulk,307.0,3.8315175e-05,1.5780409643684792e-05,4
air,5H..9A,bulk,308.0,4.84285e-05,1.6745993164336355e-05,4
air,5H..9A,bulk,309.0,5.90316e-05,1.544156077668317e-05,4
air,5H..9A,bulk,310.0,7.2953875e-05,2.190182724102794e-05,4
air,5H..9A,bulk,311.0,9.329105e-05,1.5458312345682064e-05,4
air,5H..9A,bulk,312.0,0.000119901,2.1620083086488515e-05,4
air,5H..9A,bulk,313.0,0.00014782250000000002,3.267182713490834e-05,4
air,5H..9A,bulk,314.0,0.0001597885,3.4315377918167625e-05,4
air,5H..9A,bulk,315.0,0.00013630685,5.098555948982025e-05,4
air,5H..9A,bulk,316.0,9.84720525e-05,6.923117647462757e-05,4
air,5H..9A,bulk,317.0,8.03591e-05,5.103390592282742e-05,4
air,5H..9A,bulk,318.0,7.057925000000001e-05,1.9959155720370534e-05,4
air,5H..9A,bulk,319.0,4.7305925e-05,9.611113988979981e-06,4
air,5H..9A,bulk,320.0,2.169365e-05,9.669088976906426e-06,4
air,5H..9A,bulk,321.0,9.490465e-06,9.530888653654845e-06,4
air,5H..9A,bulk,322.0,5.646488e-06,6.642113665712344e-06,4
air,5H..9A,bulk,323.0,2.7881115e-06,2.3251313197112834e-06,4
air,5H..9A,bulk,324.0,1.89363975e-06,1.3628079080878994e-06,4
air,5H..9A,bulk,325.0,1.09992375e-06,6.077384998831734e-07,4
air,5H..9A,bulk,326.0,5.948265e-07,3.411088718014626e-07,4
air,5H..9A,bulk,327.0,2.015669e-06,1.3175872101398069e-06,4
air,5H..9A,bulk,328.0,5.6390225000000004e-06,3.420269031634548e-06,4
air,5H..9A,bulk,329.0,8.5378675e-06,7.5501237439721255e-06,4
air,5H..9A,bulk,330.0,5.4260975e-06,2.0941187953946166e-06,4
air,5H..9A,bulk,331.0,1.2256892499999999e-05,7.515125221770537e-06,4
air,5H..9A,bulk,332.0,5.3968925e-05,2.099431965260683e-05,4
air,5H..9A,bulk,333.0,0.00014798374999999998,3.859984863852016e-05,4
air,5H..9A,bulk,334.0,0.000236338,5.3577522196035415e-05,4
air,5H..9A,bulk,335.0,0.0002852455,6.0793822967469324e-05,4
air,5H..9A,bulk,336.0,0.00028073275,6.404338141902982e-05,4
air,5H..9A,bulk,337.0,0.0002319465,5.919095540423948e-05,4
air,5H..9A,bulk,338.0,0.00016799875,4.170500064640531e-05,4
air,5H..9A,bulk,339.0,0.000106758475,2.1495353328161413e-05,4
air,5H..9A,bulk,340.0,5.8646775e-05,8.860845827713066e-06,4
air,5H..9A,bulk,341.0,2.7062775e-05,9.824005833458841e-06,4
air,5H..9A,bulk,342.0,1.227037e-05,4.159431196001042e-06,4
air,5H..9A,bulk,343.0,3.948552e-06,2.640892664652617e-06,4
air,5H..9A,bulk,344.0,2.4354385e-06,1.946150406368686e-06,4
air,5H..9A,bulk,345.0,1.9317692750000003e-06,2.54356285888407e-06,4
air,5H..9A,bulk,346.0,8.31927275e-06,8.047610272848513e-06,4
air,5H..9A,bulk,347.0,1.3066501500000002e-05,1.3906982015641246e-05,4
air,5H..9A,bulk,348.0,1.174918e-05,1.1772679592817148e-05,4
air,5H..9A,bulk,349.0,1.6829725e-05,4.589033766400795e-06,4
air,5H..9A,bulk,350.0,3.2481225e-05,5.749076690144832e-06,4
air,5H..9A,bulk,351.0,4.5810174999999995e-05,8.92134724966844e-06,4
air,5H..9A,bulk,352.0,5.5042650000000004e-05,1.282278871189883e-05,4
air,5H..9A,bulk,353.0,8.126665000000001e-05,2.0594510957777072e-05,4
air,5H..9A,bulk,354.0,0.00012624499999999998,2.6352804038027277e-05,4
air,5H..9A,bulk,355.0,0.00016228675000000002,3.272081619168446e-05,4
air,5H..9A,bulk,356.0,0.000172024,3.6683974421173796e-05,4
air,5H..9A,bulk,357.0,0.00015443150000000002,3.183101473406087e-05,4
air,5H..9A,bulk,358.0,0.000116247475,2.47699209506712e-05,4
air,5H..9A,bulk,359.0,7.079227500000001e-05,1.642295937346555e-05,4
air,5H..9A,bulk,360.0,3.1441e-05,1.2272199858487746e-05,4
air,5H..9A,bulk,361.0,1.3618935e-05,3.8551373341166464e-06,4
air,5H..9A,bulk,362.0,5.30146e-06,3.741552160329542e-06,4
air,5H..9A,bulk,363.0,3.214505e-06,3.3498672752364385e-06,4
air,5H..9A,bulk,364.0,2.03688525e-06,1.7161241959596775e-06,4
air,5H..9A,bulk,365.0,1.7108834999999999e-06,1.5096201079109273e-06,4
air,5H..9A,bulk,366.0,3.792183e-06,2.914710847114913e-06,4
air,5H..9A,bulk,367.0,5.0450325000000006e-06,3.736867824701814e-06,4
air,5H..9A,bulk,368.0,7.50794795e-06,7.213478500629185e-06,4
air,5H..9A,bulk,369.0,8.7989325e-06,4.730073883872393e-06,4
air,5H..9A,bulk,370.0,1.1748937500000001e-05,8.092229737492525e-06,4
air,5H..9A,bulk,371.0,1.33819975e-05,1.0053482687541253e-05,4
air,5H..9A,bulk,372.0,2.2364424999999997e-05,1.121321386768753e-05,4
air,5H..9A,bulk,373.0,3.55741e-05,1.5709127124912663e-05,4
air,5H..9A,bulk,374.0,4.226015e-05,1.849277147473214e-05,4
air,5H..9A,bulk,375.0,4.0807225e-05,1.69155020964745e-05,4
air,5H..9A,bulk,376.0,4.6044350000000006e-05,1.7564263324242592e-05,4
air,5H..9A,bulk,377.0,6.16987e-05,2.2025301966753302e-05,4
air,5H..9A,bulk,378.0,7.4287e-05,2.4066713121792655e-05,4
air,5H..9A,bulk,379.0,7.6314275e-05,2.209844878060826e-05,4
air,5H..9A,bulk,380.0,6.786805e-05,1.9089561014421814e-05,4
air,5H..9A,bulk,381.0,5.1939675e-05,1.4935127490667766e-05,4
air,5H..9A,bulk,382.0,3.2622750000000005e-05,7.273989541968469e-06,4
air,5H..9A,bulk,383.0,1.5987275e-05,4.0147742255947595e-06,4
air,5H..9A,bulk,384.0,1.0054534999999999e-05,3.6569816927305866e-06,4
air,5H..9A,bulk,385.0,9.6090625e-06,4.025091197562071e-06,4
air,5H..9A,bulk,386.0,1.2502035e-05,6.295444824704606e-06,4
air,5H..9A,bulk,387.0,2.736145e-05,9.338042473131079e-06,4
air,5H..9A,bulk,388.0,6.0842675e-05,1.4829061214694834e-05,4
air,5H..9A,bulk,389.0,9.47496e-05,2.133005705196308e-05,4
air,5H..9A,bulk,390.0,0.000106595375,2.639653637435222e-05,4
air,5H..9A,bulk,391.0,9.883805000000001e-05,2.580405253204749e-05,4
air,5H..9A,bulk,392.0,7.899445e-05,1.694815384449488e-05,4
air,5H..9A,bulk,393.0,5.3836425e-05,7.325690697982001e-06,4
air,5H..9A,bulk,394.0,2.9809100000000002e-05,8.556723109150294e-06,4
air,5H..9A,bulk,395.0,1.34118575e-05,1.1971322916654826e-05,4
air,5H..9A,bulk,396.0,9.4769125e-06,7.086901777130234e-06,4
