dataset,sample_id,param_set,trial,channel,wavelength_nm,irradiance_W_m2_nm
air,air__5H..9A.2__bulk,5H..9A,2,bulk,339.0,0.000108155
air,air__5H..9A.2__bulk,5H..9A,2,bulk,340.0,6.63353e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,341.0,3.65536e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,342.0,1.67413e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,343.0,6.67081e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,344.0,5.08383e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,345.0,5.63581e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,346.0,2.83427e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,347.0,2.14501e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,348.0,1.45703e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,349.0,1.15367e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,350.0,2.87796e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,351.0,4.10902e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,352.0,4.8106e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,353.0,7.18138e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,354.0,0.00011376
air,air__5H..9A.2__bulk,5H..9A,2,bulk,355.0,0.000144803
air,air__5H..9A.2__bulk,5H..9A,2,bulk,356.0,0.000152976
air,air__5H..9A.2__bulk,5H..9A,2,bulk,357.0,0.000148929
air,air__5H..9A.2__bulk,5H..9A,2,bulk,358.0,0.00012897
air,air__5H..9A.2__bulk,5H..9A,2,bulk,359.0,7.8693e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,360.0,1.96348e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,361.0,9.68204e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,362.0,5.90267e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,363.0,2.22473e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,364.0,4.17314e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,365.0,2.0593e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,366.0,2.74168e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,367.0,5.17248e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,368.0,9.97883e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,369.0,1.05144e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,370.0,9.43015e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,371.0,1.03489e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,372.0,1.61268e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,373.0,2.60854e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,374.0,3.26021e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,375.0,3.38624e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,376.0,3.86467e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,377.0,5.03614e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,378.0,6.32804e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,379.0,7.03445e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,380.0,6.42294e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,381.0,4.78661e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,382.0,3.1433e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,383.0,1.98967e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,384.0,1.39016e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,385.0,1.30094e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,386.0,1.73668e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,387.0,3.51826e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,388.0,7.40393e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,389.0,0.00011439
air,air__5H..9A.2__bulk,5H..9A,2,bulk,390.0,0.000131481
air,air__5H..9A.2__bulk,5H..9A,2,bulk,391.0,0.000123207
air,air__5H..9A.2__bulk,5H..9A,2,bulk,392.0,9.41324e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,393.0,5.8432e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,394.0,2.94908e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,395.0,1.23372e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,396.0,7.33891e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,397.0,7.35066e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,398.0,7.27406e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,399.0,7.61931e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,400.0,7.71467e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,401.0,4.29986e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,402.0,6.81511e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,403.0,7.75511e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,404.0,2.01837e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,405.0,1.75119e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,406.0,3.29214e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,407.0,3.61385e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,408.0,3.93924e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,409.0,4.35483e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,410.0,5.51558e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,411.0,2.77307e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,412.0,2.88741e-10
air,air__5H..9A.2__bulk,5H..9A,2,bulk,413.0,2.7558e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,414.0,6.16295e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,415.0,5.19795e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,416.0,5.27661e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,417.0,1.12164e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,418.0,1.72155e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,419.0,1.32969e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,420.0,2.97749e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,421.0,4.86461e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,422.0,7.30542e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,423.0,1.11882e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,424.0,1.81233e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,425.0,2.66311e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,426.0,3.13577e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,427.0,3.12174e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,428.0,2.9409e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,429.0,2.5027e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,430.0,1.43307e-05
air,air__5H..9A.2__bulk,5H..9A,2,bulk,431.0,2.15855e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,432.0,1.0786e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,433.0,8.59824e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,434.0,6.41323e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,435.0,1.1598e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,436.0,8.86379e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,437.0,6.15411e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,438.0,1.91493e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,439.0,4.08299e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,440.0,1.43704e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,441.0,2.45147e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,442.0,1.88451e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,443.0,2.38083e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,444.0,8.81766e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,445.0,3.39335e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,446.0,8.47195e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,447.0,1.12241e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,448.0,3.01045e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,449.0,2.03522e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,450.0,9.88708e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,451.0,1.04162e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,452.0,2.85775e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,453.0,1.47925e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,454.0,1.24291e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,455.0,1.04671e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,456.0,6.72704e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,457.0,2.26256e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,458.0,4.57055e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,459.0,1.4266e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,460.0,6.24072e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,461.0,8.70095e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,462.0,1.11172e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,463.0,1.73683e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,464.0,2.57645e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,465.0,1.31857e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,466.0,6.54328e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,467.0,5.03645e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,468.0,3.55195e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,469.0,1.64062e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,470.0,2.96172e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,471.0,3.82943e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,472.0,3.75277e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,473.0,2.87294e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,474.0,2.02044e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,475.0,2.25801e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,476.0,4.57742e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,477.0,6.71182e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,478.0,4.72243e-06
air,air__5H..9A.2__bulk,5H..9A,2,bulk,479.0,6.56455e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,480.0,3.26482e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,481.0,2.91424e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,482.0,2.56429e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,483.0,5.52405e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,484.0,5.19641e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,485.0,4.86935e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,486.0,7.52401e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,487.0,3.93733e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,488.0,6.41409e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,489.0,8.90459e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,490.0,3.69019e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,491.0,4.56698e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,492.0,2.09714e-07
air,air__5H..9A.2__bulk,5H..9A,2,bulk,493.0,2.19227e-09
air,air__5H..9A.2__bulk,5H..9A,2,bulk,494.0,1.42717e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,495.0,6.24935e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,496.0,5.6258e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,497.0,4.75324e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,498.0,5.11967e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,499.0,4.22173e-08
air,air__5H..9A.2__bulk,5H..9A,2,bulk,500.0,4.08121e-08
air,air__5H..9A.3__bulk,5H..9A,3,bulk,200.0,0.00050242
air,air__5H..9A.3__bulk,5H..9A,3,bulk,201.0,0.000790754
air,air__5H..9A.3__bulk,5H..9A,3,bulk,202.0,0.000436012
air,air__5H..9A.3__bulk,5H..9A,3,bulk,203.0,2.3953e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,204.0,1.86589e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,205.0,1.44106e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,206.0,3.24026e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,207.0,4.72914e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,208.0,0.000352954
air,air__5H..9A.3__bulk,5H..9A,3,bulk,209.0,0.000439645
air,air__5H..9A.3__bulk,5H..9A,3,bulk,210.0,0.000180901
air,air__5H..9A.3__bulk,5H..9A,3,bulk,211.0,8.05146e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,212.0,4.54148e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,213.0,1.66373e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,214.0,1.25894e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,215.0,4.26753e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,216.0,4.645e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,217.0,5.45742e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,218.0,4.61136e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,219.0,3.9096e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,220.0,3.6405e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,221.0,3.31358e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,222.0,2.98535e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,223.0,2.72058e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,224.0,2.51041e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,225.0,2.32855e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,226.0,2.23719e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,227.0,2.15341e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,228.0,2.07625e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,229.0,2.00422e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,230.0,1.9369e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,231.0,1.84385e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,232.0,1.75934e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,233.0,1.68222e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,234.0,1.61162e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,235.0,1.54672e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,236.0,1.40261e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,237.0,1.28305e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,238.0,1.18282e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,239.0,1.09699e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,240.0,1.02094e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,241.0,9.13483e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,242.0,8.32174e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,243.0,7.60224e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,244.0,6.81769e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,245.0,6.34982e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,246.0,6.58029e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,247.0,5.94672e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,248.0,3.58424e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,249.0,4.86663e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,250.0,1.15416e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,251.0,4.20241e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,252.0,9.70234e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,253.0,1.5222e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,254.0,1.32598e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,255.0,1.2701e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,256.0,1.13272e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,257.0,9.92439e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,258.0,6.01675e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,259.0,7.26867e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,260.0,2.59637e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,261.0,1.27982e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,262.0,7.87889e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,263.0,3.09497e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,264.0,1.59546e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,265.0,9.16408e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,266.0,2.46628e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,267.0,6.37943e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,268.0,4.75869e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,269.0,2.99128e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,270.0,3.54958e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,271.0,6.24753e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,272.0,4.05915e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,273.0,3.86467e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,274.0,3.68723e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,275.0,4.31594e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,276.0,5.74142e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,277.0,2.08716e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,278.0,4.58518e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,279.0,3.17288e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,280.0,8.31235e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,281.0,4.43039e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,282.0,7.82459e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,283.0,3.70431e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,284.0,4.80583e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,285.0,3.27486e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,286.0,1.41117e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,287.0,2.65564e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,288.0,1.32663e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,289.0,9.55477e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,290.0,5.84985e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,291.0,2.93761e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,292.0,1.04509e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,293.0,1.86015e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,294.0,2.17176e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,295.0,1.95826e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,296.0,2.0891e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,297.0,1.86149e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,298.0,9.16828e-08
air,air__5H..9A.3__bulk,5H..9A,3,bulk,299.0,2.02606e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,300.0,5.10069e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,301.0,2.47478e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,302.0,7.53432e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,303.0,1.23108e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,304.0,8.57788e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,305.0,1.86275e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,306.0,3.11746e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,307.0,4.89288e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,308.0,6.76388e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,309.0,7.51201e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,310.0,7.40037e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,311.0,8.02115e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,312.0,0.000102551
air,air__5H..9A.3__bulk,5H..9A,3,bulk,313.0,0.000140596
air,air__5H..9A.3__bulk,5H..9A,3,bulk,314.0,0.000172867
air,air__5H..9A.3__bulk,5H..9A,3,bulk,315.0,0.000170112
air,air__5H..9A.3__bulk,5H..9A,3,bulk,316.0,0.00013924
air,air__5H..9A.3__bulk,5H..9A,3,bulk,317.0,0.000103496
air,air__5H..9A.3__bulk,5H..9A,3,bulk,318.0,7.1775e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,319.0,4.69888e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,320.0,3.05004e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,321.0,2.20104e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,322.0,1.53083e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,323.0,6.20084e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,324.0,3.06116e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,325.0,1.73232e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,326.0,4.40613e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,327.0,1.42237e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,328.0,2.35617e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,329.0,3.22477e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,330.0,2.63646e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,331.0,1.13396e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,332.0,5.44027e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,333.0,0.000128888
air,air__5H..9A.3__bulk,5H..9A,3,bulk,334.0,0.000203245
air,air__5H..9A.3__bulk,5H..9A,3,bulk,335.0,0.000248424
air,air__5H..9A.3__bulk,5H..9A,3,bulk,336.0,0.000243695
air,air__5H..9A.3__bulk,5H..9A,3,bulk,337.0,0.00020025
air,air__5H..9A.3__bulk,5H..9A,3,bulk,338.0,0.00015272
air,air__5H..9A.3__bulk,5H..9A,3,bulk,339.0,0.000106859
air,air__5H..9A.3__bulk,5H..9A,3,bulk,340.0,5.54709e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,341.0,1.32712e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,342.0,6.69648e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,343.0,3.87492e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,344.0,1.00062e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,345.0,5.51731e-08
air,air__5H..9A.3__bulk,5H..9A,3,bulk,346.0,9.4621e-08
air,air__5H..9A.3__bulk,5H..9A,3,bulk,347.0,1.33996e-07
air,air__5H..9A.3__bulk,5H..9A,3,bulk,348.0,2.54979e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,349.0,1.53793e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,350.0,3.80043e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,351.0,4.874e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,352.0,4.48191e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,353.0,6.04379e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,354.0,0.000104009
air,air__5H..9A.3__bulk,5H..9A,3,bulk,355.0,0.000143623
air,air__5H..9A.3__bulk,5H..9A,3,bulk,356.0,0.000157619
air,air__5H..9A.3__bulk,5H..9A,3,bulk,357.0,0.000141588
air,air__5H..9A.3__bulk,5H..9A,3,bulk,358.0,0.000104097
air,air__5H..9A.3__bulk,5H..9A,3,bulk,359.0,6.41764e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,360.0,3.24419e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,361.0,1.25066e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,362.0,2.98135e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,363.0,1.47067e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,364.0,2.57813e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,365.0,3.65664e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,366.0,6.03109e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,367.0,2.86631e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,368.0,8.35718e-08
air,air__5H..9A.3__bulk,5H..9A,3,bulk,369.0,3.01383e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,370.0,6.56159e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,371.0,7.84094e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,372.0,1.54122e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,373.0,3.11782e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,374.0,3.96127e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,375.0,3.675e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,376.0,4.06785e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,377.0,5.63961e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,378.0,6.85717e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,379.0,7.01693e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,380.0,6.41859e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,381.0,5.26467e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,382.0,3.55695e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,383.0,1.83841e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,384.0,9.25227e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,385.0,8.67261e-06
air,air__5H..9A.3__bulk,5H..9A,3,bulk,386.0,1.3903e-05
air,air__5H..9A.3__bulk,5H..9A,3,bulk,387.0,3.05153e-05
